clamato_id ra dec zspec source id gmag rmag imag tomo_flag arcsec_to_COSMOS15_photometry mstar mstar_err sfr_nuv sfr_nuv_corr sfr_nuv_corr_err
279 150.14763 2.36719 2.455 CLAMATO 1754 23.979 23.856 23.805 1 0.11496194507879423 3846719914.14 1107639766.61 15.876128135485867 25.75915481874984 17.953612669297293
280 150.16002 2.35477 2.556 CLAMATO 1252 24.52 24.348 24.363 1 0.20334500988292364 3518100820.8 1426124317.42 9.285904798110849 16.552256767025245 11.3873026303027
281 150.11871 2.33762 2.552 CLAMATO 1262 24.264 23.881 23.799 1 0.19824028400983904 6831437726.54 2320727785.0 14.165731696951548 30.72569121441851 17.437033838725508
282 150.12146 2.23103 2.229 CLAMATO 12598 24.6 24.573 24.5 1 0.062235355444070585 2214010147.84 1092583803.63 6.19072076053024 10.01783464529844 7.580590620323788
283 150.16666 2.36964 2.305 CLAMATO 1886 25.029 24.819 24.53 1 0.15693353642990032 26552247421.6 11304673683.8 7.679477664879126 29.94053142877122 11.292803161670504
284 150.1651 2.22747 2.437 CLAMATO 12604 24.166 24.183 24.055 1 0.045276736189608514 1527900186.28 701429995.495 10.665576592474519 12.944489926937369 12.2638526503919
285 150.16074 2.15474 2.231 CLAMATO 925 24.085 23.766 23.63 1 0.17280547329280144 36863095444.8 14906490163.0 20.613167550844445 77.7011282413642 30.35596455353272
286 149.97592 2.33116 2.09 CLAMATO 15449 23.532 23.265 23.139 1 0.05608766532357373 11795984005.0 3373819133.53 18.352293463987507 46.966899706883595 21.798982539233865
287 149.98756 2.30862 2.165 CLAMATO 15488 24.58 24.457 24.361 1 0.04701681161022433 2043138085.86 621945075.884 5.904942195379504 10.502173853194307 6.757513405523327
288 149.97438 2.30179 2.097 CLAMATO 15506 23.546 23.23 23.078 1 0.01844151075903445 18418487836.1 5708361911.56 20.50409056912956 60.84410177867824 25.876291711227513
289 149.99364 2.36083 2.256 CLAMATO 1330 23.467 23.2 23.112 1 0.08400507943463138 8659116596.98 2785634851.71 21.781835538617955 43.97888600477274 25.553690574430455
290 150.0118 2.32297 2.465 CLAMATO 1345 25.093 24.521 24.488 1 0.18814257880782873 19701189229.9 9043786433.07 10.685249880507072 35.539051672011986 15.090116270462824
291 150.24263 2.35848 2.278 CLAMATO 14888 24.448 24.179 24.04 1 0.03924090800899002 2697818811.2 553818279.824 9.482028669005482 17.22871420229074 10.384494374716557
292 150.23189 2.33713 2.456 CLAMATO 14925 24.009 23.879 23.789 1 0.1938552804487485 42542728927.6 7065666853.25 17.679976491282932 21.124573769462646 19.72443409950313
293 150.22118 2.37094 2.517 CLAMATO 15146 24.952 24.668 24.673 1 0.0682446648920608 2187094599.69 963607660.523 7.415334363203281 11.832198154640704 9.062937115671309
294 150.2346 2.33237 2.505 CLAMATO 14947 24.151 24.14 24.201 1 0.09463448315663958 1474280114.03 559672321.753 9.979190693642327 12.927933572379956 11.595345154058252
295 150.22505 2.35619 2.507 CLAMATO 15173 24.043 23.602 23.486 1 0.06410470033856142 24011523083.0 8114806902.79 19.77282302649296 63.47434435914983 25.802943516284724
296 150.18446 2.26626 2.449 CLAMATO 864 23.976 23.792 23.712 1 0.07979491091001739 7410746406.55 3559180977.03 15.449823311098033 27.829361658631573 18.537301809007957
297 150.21138 2.32292 2.46 CLAMATO 1268 24.206 23.724 23.667 1 0.18513088835308933 19290643384.4 8285023523.6 16.963658547315198 46.59431190275793 22.628605518118146
298 150.22343 2.3072 2.491 CLAMATO 1274 23.88 23.362 23.184 1 0.21552385675470723 30667534245.3 11898140868.8 26.70749275156062 75.32868820243345 34.395921453139906
299 150.07341 2.23328 2.303 CLAMATO 12595 24.921 24.615 24.468 1 0.08131941878121392 15107035090.4 6359866475.89 7.717539769418766 25.77343746854788 10.696329392231014
300 150.07675 2.17348 2.486 CLAMATO 12701 23.897 23.648 23.499 1 0.07920074842978968 5442263935.29 1315014944.1 21.024505701952943 38.03754864035692 23.551632152600927
301 150.06351 2.16658 2.156 CLAMATO 12713 24.433 24.28 24.214 1 0.04610377689758645 2277912906.88 768187708.299 7.173273940770947 12.459077621222399 8.348681775911409
302 150.06866 2.18897 2.3 CLAMATO 12653 24.824 24.41 24.143 1 0.23801935300033747 9225996070.96 4141201435.3 10.725701178226844 27.657707739174093 14.10630992719147
303 150.05905 2.24059 2.281 CLAMATO 964 24.172 24.048 24.142 1 0.14367161265464107 14539098068.6 3322419573.57 9.759176974437372 11.889342199671592 11.369796378659608
304 150.08061 2.24284 2.437 CLAMATO 1861 24.526 24.085 23.843 1 0.1488389746254861 11419432813.1 4306082807.8 11.630659816407176 32.249223818355595 14.900720441005099
305 150.2166 2.37826 2.375 CLAMATO 15121 24.798 24.509 24.368 1 0.03887811832869982 5449505701.33 2512805993.63 9.393429245046471 19.8040129181387 11.857906069704299
306 150.22661 2.37556 2.508 CLAMATO 26496 24.85 24.307 24.06 1 0.07991321328915119 14100718159.6 4846419879.8 12.438510676106697 41.597572612604694 16.610295038776894
307 150.20456 2.45545 2.586 CLAMATO 1219 24.465 24.113 24.009 1 0.20049106745598555 2425728365.16 414577886.516 12.848258455966707 21.560442717163973 13.800088771806845
308 150.20447 2.17102 2.37 CLAMATO 12707 24.124 23.762 23.57 1 0.12124114864389385 28671858682.8 9059234591.83 18.481942803707756 62.86398975645406 23.073151476937827
309 150.18266 2.15479 2.432 CLAMATO 12732 24.731 24.617 24.602 1 0.16600205351337682 1716069028.18 793853893.779 9.88266924909765 13.201790355587253 11.858225820449928
310 150.22772 2.23602 2.489 CLAMATO 12304 24.634 24.197 24.117 1 0.026080234626075907 7244652468.74 2719427111.87 11.576459625866123 26.506943024822796 14.194686175717353
311 150.23683 2.22116 2.429 CLAMATO 12340 25.149 25.369 25.281 1 0.036237034214363584 607415852.29 290478846.552 3.3173986748058706 3.888448696942573 3.756364686474267
312 150.18759 2.20976 2.48 CLAMATO 12634 24.191 23.714 23.595 1 0.046206116150919935 6452150455.34 1883915345.86 16.51763840807738 33.76675574630897 19.383567381590336
313 150.20885 2.22566 2.438 CLAMATO 884 24.05 23.957 23.859 1 0.07490977082295312 3449318883.76 1346702628.68 12.996455168779605 20.527417280928468 15.660640671158564
314 150.09602 2.49511 2.538 CLAMATO 17715 24.955 24.399 24.265 1 0.040775714503346536 8584274302.69 3936273031.04 9.837350626886868 25.1316654550863 13.812628501576313
315 150.06027 2.3877 2.55 CLAMATO 26486 24.609 24.115 24.032 1 0.07991321328915119 8549586336.02 2889973122.64 11.571439317794821 29.741120542651277 14.45432256961213
316 150.13757 2.44066 2.51 CLAMATO 15040 24.529 24.258 24.319 1 0.0790216285282023 2617772400.09 1211584832.08 8.651004751038503 13.355103238238819 10.626361565826288
317 150.0137 2.47198 2.42 CLAMATO 17949 25.066 24.567 24.43 1 0.028337054717093923 18051427457.2 8054952235.29 6.791148083043029 23.21301050280319 9.341433616493493
318 149.95987 2.45353 2.515 CLAMATO 15288 24.721 24.394 24.25 1 0.028169872994206015 3734069272.39 1711824100.47 9.649679264396939 17.391943201822908 12.280089568578228
319 150.01366 2.46674 2.415 CLAMATO 1589 24.178 23.866 23.727 1 0.11022135106876231 7368616741.18 2296172359.96 13.902342386990941 30.001573960930415 16.27393151384138
320 149.97008 2.43493 2.458 CLAMATO 1298 24.937 24.683 24.452 1 0.09091787414278431 5486586580.31 2711970162.13 7.83894891207563 17.566890883204394 10.48186540554242
321 150.24768 2.15066 2.294 CLAMATO 12455 24.666 24.261 24.336 1 0.049939847215301474 5964416532.25 2920148018.54 8.36050289671767 17.507013249618613 10.707961809249941
322 150.25565 2.21225 2.578 CLAMATO 12355 24.758 24.728 24.927 1 0.07115864026254598 914588871.368 446354001.471 5.1536195842784736 6.386641317275267 6.090729958972294
323 150.2847 2.21318 2.503 CLAMATO 32293 24.183 23.786 23.642 1 0.06803670707522551 19396308237.8 8574497274.47 16.490370048112208 45.39057089256234 21.58101023012741
324 150.27063 2.18604 2.58 CLAMATO 12405 24.587 24.234 24.049 1 0.036367149657112734 7817598348.89 2998022214.31 12.033967162529507 29.222049142567965 15.660282850366832
325 150.27771 2.21997 2.495 CLAMATO 32286 24.224 23.841 23.701 1 0.016551762454990772 4179740493.27 773878693.728 15.307361396708364 29.111352156496253 16.883120037076672
326 150.30594 2.19577 2.323 CLAMATO 805 23.529 23.425 23.442 1 0.18879420018696808 4358589770.6 1094298037.87 17.579331661569128 28.521022161716967 19.512896672379043
327 150.27141 2.24478 2.506 CLAMATO 785 24.514 24.115 23.995 1 0.08918694577210937 10206229411.1 3085523083.01 17.54809345271327 40.221808091806366 20.73038461210249
328 150.28088 2.24953 2.579 CLAMATO 783 24.053 23.761 23.649 1 0.07805938102990022 7779431201.88 2118329781.76 18.08420777197455 38.56070556890276 21.34996532582537
329 150.30026 2.27421 2.581 CLAMATO 12252 24.161 23.813 23.655 1 0.053236056004960126 9672368040.19 2870110826.07 19.03331171296069 42.10032273028575 22.85667361701518
330 150.29825 2.31653 2.576 CLAMATO 14978 24.43 24.104 24.006 1 0.08671650778129138 5641334717.03 1626013363.4 13.44422327622007 27.792328180662036 15.817088231881934
331 150.26845 2.2975 2.408 CLAMATO 1216 24.422 24.281 24.236 1 0.054809874279193975 4511114000.83 2293320276.53 8.606993261412434 15.624169435519322 11.170866668563406
332 150.27863 2.27316 2.53 CLAMATO 771 24.515 24.027 23.963 1 0.07408551635008657 12389912477.5 5090436943.16 13.023435856458494 33.88317341887036 17.054943276647467
333 150.29594 2.3454 2.465 CLAMATO 1189 24.394 23.955 23.767 1 0.16214436083211134 15021981933.8 6562720684.15 13.995668770295465 39.77018939237825 18.53126070522395
334 150.30426 2.33754 2.448 CLAMATO 1193 24.248 23.928 23.774 1 0.18037519653462805 12214596454.9 4044345362.13 19.630835906659055 43.17379085079224 23.308971463716414
335 150.25378 2.32426 2.468 CLAMATO 1203 24.444 24.104 23.925 1 0.13693847953299754 5472061303.41 2407209387.03 12.362949226182721 25.012117530602556 15.905305022578675
336 150.29295 2.42088 2.402 CLAMATO 33398 23.904 23.665 23.515 1 0.2742044498040425 5357727268.37 1305059747.27 21.34613870768593 36.9030045326724 23.982494231760874
337 150.30571 2.39347 2.47 CLAMATO 14815 24.416 24.012 23.864 1 0.05920143048596521 10283377679.6 3636732975.84 15.484716800028409 38.41718218666328 19.486486958633467
338 150.31509 2.49175 2.4 CLAMATO 17483 24.691 24.37 24.197 1 0.022163937546239864 5308453061.8 2122765657.64 11.245609952189891 22.881660461619667 13.991175131139919
339 150.28142 2.48831 2.559 CLAMATO 34570 24.055 23.876 23.805 1 0.04258884480396793 3485660453.97 1194002156.98 14.592495513171043 23.063380069104717 17.632782949177823
340 150.31004 2.39676 2.566 CLAMATO 14804 24.043 23.745 23.63 1 0.03838906592587107 5969406487.31 2732949916.52 16.01931217142376 27.943253016391342 20.72228571176677
341 150.25618 2.38222 2.313 CLAMATO 1174 24.353 24.061 23.778 1 0.13432657131806866 3636558058.84 1642686054.07 12.408820594576111 20.21355962326391 14.638879479440474
342 150.24989 2.46645 2.45 CLAMATO 1777 24.201 23.611 23.487 1 0.1755983055998176 26143180549.7 9933523463.74 19.812758678397195 64.416046202103 26.260859313407234
343 150.29317 2.45171 2.556 CLAMATO 1157 24.439 24.074 23.959 1 0.050504157185987365 74944711165.0 16132430396.4 15.196130625170044 27.21851420894572 21.06530068372453
344 150.34473 2.39424 2.279 CLAMATO 14818 24.068 23.819 23.742 1 0.028169872994206015 8665124522.63 4075605694.87 13.035470270791334 28.28380914453104 16.62823571110224
345 150.37248 2.41991 2.471 CLAMATO 14776 24.177 23.928 23.854 1 0.6110794321085289 11201230557.5 1744635210.21 33.01994671317755 68.19877826373633 35.3536401459532
346 150.33798 2.47542 2.403 CLAMATO 17503 23.847 23.752 23.596 1 0.061548494193448045 19602264975.1 8656984732.79 16.6499552598411 39.1623115726176 23.64972954954235
347 150.32265 2.44352 2.505 CLAMATO 14742 24.272 24.27 24.344 1 0.030889148232309895 643648804.449 161749648.33 8.401804941760561 9.25207692966536 8.962200611929473
348 150.32812 2.42992 2.555 CLAMATO 14763 23.52 23.264 23.192 1 0.05498196221999362 12029532686.1 2406135271.26 26.89056229641714 59.07663416287045 30.35960018719246
349 150.31796 2.43698 2.551 CLAMATO 14751 24.823 24.627 24.519 1 0.09029228500976495 1574470565.31 793285618.528 7.788562829783518 10.192371492848313 9.187510404300214
350 150.35866 2.38921 2.558 CLAMATO 14833 24.688 24.346 24.312 1 0.07967643287746921 6944771012.67 2526149737.86 9.780437248347386 22.086971833706833 12.03708833923291
351 150.36858 2.40183 2.585 CLAMATO 14800 24.61 24.373 24.237 1 0.06872745277499248 1728014127.84 848547552.195 8.363245359313796 11.151889672805543 9.965685031668126
352 150.3484 2.46721 2.587 CLAMATO 17517 24.721 24.483 24.355 1 0.06439876014036502 6320666023.23 2628279909.21 11.80768971147472 23.315243450955457 14.809007018547584
353 150.35135 2.44302 2.452 CLAMATO 1159 24.436 24.142 24.056 1 0.056923593146849 2878825380.17 1466913065.34 11.051893159233419 15.773030890711235 13.445860060642664
354 150.31071 2.40391 2.496 CLAMATO 1168 24.027 23.677 23.521 1 0.115739968901704 11104898938.1 4024091861.51 18.315192449711766 42.82486874696419 22.716959914841514
355 150.3588 2.48178 2.471 CLAMATO 1502 24.511 24.116 24.032 1 0.16744693181029613 5657000261.36 1862176934.42 12.00236306109876 25.527143549580373 14.425757373647546
356 150.35596 2.4634 2.471 CLAMATO 1512 24.173 23.73 23.605 1 0.125904491735347 15226170484.6 6132949074.36 17.735729529404505 44.81010833719651 22.757238431214155
357 150.34009 2.35964 2.452 CLAMATO 14882 23.879 23.503 23.387 1 0.034637545269467745 11747530025.3 2725327133.34 19.96438366642975 48.53288667638387 22.823135582602816
358 150.32918 2.30061 2.317 CLAMATO 15010 24.554 24.494 24.407 1 0.03713827038732553 1972412587.23 994668968.043 6.817444508368392 10.396609660442175 8.370797557226265
359 150.32224 2.28384 2.586 CLAMATO 32231 24.305 23.848 23.959 1 0.05741930868555683 27147889297.0 5465672569.66 83.28468959053278 161.15454716520225 92.6513866902432
360 150.36411 2.33619 2.494 CLAMATO 14940 24.04 23.746 23.631 1 0.026794893921616453 11951475311.4 4097491773.47 16.97425585605889 42.30279963638652 21.22106937038375
361 150.37976 2.29622 2.496 CLAMATO 15018 24.491 23.959 23.819 1 0.10441145560463817 16446399993.4 6922845769.35 14.361839282648907 42.56310858372969 19.12068975414414
362 150.37938 2.33715 2.498 CLAMATO 33462 24.208 23.831 23.793 1 0.06817541610213904 6806188463.96 2369674079.27 15.602241762023716 31.755600446275846 19.092975672258728
363 150.34924 2.32607 2.472 CLAMATO 33464 23.934 24.045 24.028 1 0.10189293968345399 6170527669.44 2997344059.31 11.545789712771436 21.85357151288737 14.596476729274118
364 150.35432 2.35273 2.453 CLAMATO 1187 23.759 23.377 23.314 1 0.15539093169928203 21601612782.3 6384722866.35 21.648587237196907 68.04275744226574 27.27904336441305
365 150.31223 2.27923 2.578 CLAMATO 767 24.734 24.136 23.978 1 1.446088322104808 147446015532.0 7372300776.59 81.56850879244183 81.56850879244183 81.56850879244183
366 150.16666 2.36964 2.172 CLAMATO 1018339 25.029 24.819 24.53 1 0.15693353642990032 21564004289.7 9060762468.32 6.664634225967506 25.8398921258957 9.79317994510622
367 150.35461 2.14912 2.272 CLAMATO 32330 23.865 23.498 23.43 0 0.01738682308405058 9965328833.55 2885227926.22 17.482418841253473 42.128218556533064 20.780851628330968
368 150.35986 2.24675 2.455 CLAMATO 12291 23.913 23.636 23.503 1 0.015057430481893496 8221758076.98 2262684733.29 18.241186007825497 39.082788624795285 21.608158603067697
369 150.32335 2.18807 2.502 CLAMATO 12400 24.067 23.85 23.787 1 0.08763760868366217 2732672214.45 1428110113.1 14.445737057210255 20.294734257126425 17.64878184019111
370 150.36682 2.21295 2.483 CLAMATO 12359 24.52 24.193 23.895 1 0.012672716125910585 78810444726.9 32335114488.9 13.129565725508058 45.18343653390708 22.47953757435255
371 150.32465 2.20695 2.49 CLAMATO 12375 24.613 24.521 24.421 1 0.036237034214363584 2177620192.47 1037901562.25 8.247877915038828 12.658734163604924 10.193701152804266
372 150.35489 2.2 2.496 CLAMATO 12387 24.609 24.121 24.022 1 0.06886477049986137 7699570906.79 3060731543.19 12.12388543074139 28.404123637091526 15.440521287020305
373 150.34128 2.23061 2.495 CLAMATO 12322 24.955 24.556 24.563 1 0.023205058827829073 1826359421.29 832469777.22 6.68838075031212 10.737139514324593 8.320465204621412
374 150.33784 2.23791 2.491 CLAMATO 787 24.172 23.627 23.512 1 0.12530279418535722 15418671724.8 5685343599.62 18.11826000939827 47.19346838499889 24.09257076488598
375 150.31914 2.22503 2.493 CLAMATO 794 23.512 23.301 23.232 1 0.0778169600064898 5662205943.9 2598670203.2 20.7075402396611 32.46860120756819 24.55757234062075
376 150.31235 2.21436 2.451 CLAMATO 795 24.174 24.009 23.927 1 0.010647211200991909 6422145790.4 2734100124.47 11.754967229729228 23.021992233894647 14.397646709840316
377 150.37843 2.17079 2.551 CLAMATO 819 24.685 24.327 24.12 1 0.1290905753132494 989963892.107 189328076.697 11.259486805207674 15.520973252785215 12.12852360456481
378 150.31601 2.24457 2.583 CLAMATO 1719 24.676 24.383 24.433 1 0.16454448811380484 2550883762.77 1199056609.38 8.912476427582268 13.888061089296706 11.213128238439573
379 150.16666 2.36964 2.152 CLAMATO 1046058 25.029 24.819 24.53 1 0.15693353642990032 21458015261.1 8866828901.96 6.505788150420383 25.548895060837285 9.637219683766146
380 150.14896 2.4883 2.38 CLAMATO 17733 24.874 24.933 25.096 1 0.05750151246234431 349422417.884 180738403.916 4.532790119581694 4.665975704609908 4.871995526244284
381 150.10031 2.46256 2.477 CLAMATO 26344 24.22 23.895 23.887 1 1.3741813144456958 33241203797.7 13036401788.8 40.246921376567705 91.11262570747073 52.64943889286203
382 150.14372 2.49322 2.461 CLAMATO 17721 25.135 24.772 24.585 1 0.10678220410987455 5917232461.17 2566087721.76 7.0678261454974525 18.077898056384377 9.252956229873778
383 150.15773 2.4089 2.463 CLAMATO 33515 23.57 23.173 22.972 1 0.19465769519941684 22103296612.1 2156804023.37 83.61470865195525 160.13624371766028 86.37598812485302
384 150.04836 2.45004 2.452 CLAMATO 15291 25.044 24.796 24.696 1 0.04810921694249429 1453089174.52 660277572.597 5.92737886966198 8.557152824732304 6.965686694354226
385 150.00836 2.43981 2.574 CLAMATO 15304 24.75 24.524 24.406 1 0.06768869094605576 1789444470.66 369813550.663 9.657080805789766 15.205354752121117 10.616759577371967
386 150.0636 2.42693 2.52 CLAMATO 15055 24.306 24.259 24.212 1 0.2708245369496816 1788461688.94 469864091.038 12.070480865206607 17.400250849396418 13.589239498540724
387 150.05705 2.4823 2.392 CLAMATO 34724 24.743 24.576 24.522 1 0.10709139831598083 1783390801.72 566529861.719 8.172052979426123 12.602363285161482 9.412630715877077
388 150.06973 2.45253 2.423 CLAMATO 1220 24.471 24.352 24.298 1 0.18433825194727674 3570754613.95 1633294858.06 8.395020342707415 14.01897594859866 10.317537962026302
389 150.16666 2.36964 2.216 CLAMATO 1037016 25.029 24.819 24.53 1 0.15693353642990032 23256376586.0 9877871887.39 7.003401209234907 27.216571753440622 10.278636744880272
390 149.94215 2.36591 2.477 CLAMATO 15385 24.132 23.707 23.479 0 0.09102172097748386 10933141481.3 3197642687.65 17.807564381637906 42.67858675842345 21.051024598546313
391 149.98924 2.28759 2.088 CLAMATO 32399 23.074 22.423 22.053 1 0.07350946471774938 68174384540.7 18881713318.6 46.2163093772448 163.817506753936 66.06736202042379
392 149.99947 2.33633 2.583 CLAMATO 33610 23.941 23.734 23.605 1 0.01844151075903445 8640567746.16 2204540832.97 19.495570740989578 39.416533381008016 22.55247552882591
393 149.93594 2.29014 2.552 CLAMATO 1875 24.057 23.812 23.874 0 0.14419668197036753 4890542503.6 1435750234.59 14.039167036815265 25.13845674504805 16.23121863715634
394 150.37741 1.938318 2.208 VUDS 5100521696 24.883 24.532 24.235 0 0.13372744680154566 6106688220.66 2047593504.08 10.647759496978567 23.690609606380086 12.68346503046983
395 150.18688 1.948517 2.4988 VUDS 5100546580 24.493 24.088 23.979 0 0.1325567104509394 16061610884.7 6997554629.93 12.592212978635013 35.25375807605148 16.46198662071248
396 150.38672 2.066264 2.4192 VUDS 5100749467 24.698 24.171 24.058 0 0.13365678500173667 15532707340.7 6914210024.65 15.223152524531683 41.26381280246473 20.25555502706953
397 150.31713 2.063564 2.452 VUDS 5100750191 24.504 24.115 24.049 0 0.12100716743776578 6401890276.6 2948754083.97 11.81261917942581 24.541886857803394 15.312026733612711
398 150.33591 2.06163 2.413 VUDS 5100750518 24.939 24.894 24.741 0 0.02643997899414679 2153039300.39 1108859175.81 5.755499168012831 9.190175911368119 7.244865158916563
399 150.38424 2.043793 2.5916 VUDS 5100753530 25.132 24.496 24.481 0 0.14014334867063052 6123920395.46 2607570762.72 8.679267565979696 20.353022272117244 11.246413670474055
400 150.35032 2.024258 2.4849 VUDS 5100756455 24.419 24.114 24.139 0 0.162289951559865 6639685010.84 2705788892.27 48.91429152529753 70.01189736504506 59.168510489977535
401 150.37581 2.00292 2.3534 VUDS 5100759431 24.481 24.091 24.097 0 0.13230704065492896 3598578132.7 1654609444.77 10.132753665622076 18.609849324864125 12.7413415167197
402 150.32924 1.990217 2.2856 VUDS 5100761170 25.712 25.334 25.258 0 0.9672519164407252 23737872155.4 10715021087.9 11.962001715244623 38.91324200986238 16.338685077231144
403 150.29614 1.968757 2.4766 VUDS 5100763941 25.261 25.002 24.725 0 0.11301435004633428 1475367852.46 554386351.587 4.981836605364316 7.92800327098233 5.821836971774082
404 150.18811 2.113879 2.5551 VUDS 5100767196 25.314 24.827 24.727 0 0.2646676270420668 1372152080.73 702957713.987 5.988178963444026 8.87016715020207 7.387593311415477
405 150.21896 2.111198 2.1856 VUDS 5100767716 25.355 24.959 24.732 0 0.27859637498273204 3690834405.48 1481037788.97 6.698431357317511 14.441288657645842 8.239444396033223
406 150.21053 2.104489 2.245 VUDS 5100769351 24.879 24.636 24.439 0 0.14944073056778673 4952273559.63 2585838710.06 6.416293202657594 14.191879928370021 8.389700312123983
407 150.16788 2.071518 2.4278 VUDS 5100773383 24.629 24.288 24.173 0 0.25741160748224573 8560186944.26 3646665335.29 11.690511048794987 26.234474507114864 14.853974678063066
408 150.18813 2.071606 2.4428 VUDS 5100774255 24.959 24.458 24.304 0 0.18372224938275844 6021837022.45 2372637261.04 8.745921356891625 21.398658188887396 11.029584693576938
409 150.20767 2.060965 2.4453 VUDS 5100775427 25.16 24.895 24.779 0 0.12960182711722867 3194909566.1 1543713243.05 8.538618856845263 14.674119169123777 10.76236094027154
410 150.20405 2.063203 2.22 VUDS 5100775708 25.833 25.275 25.197 0 0.025531115556542697 791711418.431 450586660.307 3.5933287409176122 5.119762382691601 4.429455793520262
411 150.22237 2.059182 2.42 VUDS 5100775860 25.338 25.252 24.987 0 0.16161914827803064 3963724348.74 1617928334.85 6.3673357521106855 11.668288824450904 7.888196098767382
412 150.16647 2.01496 2.2324 VUDS 5100782847 25.373 24.849 24.77 0 0.12034175018381414 2063935091.9 1062901641.93 5.227788292112015 9.522016937734112 6.655010944765415
413 149.87818 2.11698 2.4726 VUDS 5100816688 25.523 25.163 24.952 0 0.07603629675546518 2977500059.55 1426758249.0 3.750397449790399 8.061296404674602 4.919645527488925
414 149.78594 2.12005 2.1455 VUDS 5100816842 25.143 25.112 25.018 0 0.0922075537951752 1742599023.26 903921131.474 4.17452063051062 6.65015228387236 5.284927145105712
415 149.79967 2.11414 2.2232 VUDS 5100818126 25.489 24.887 24.729 0 0.025531115556542697 4025850130.24 1995618258.34 5.127599948024035 12.24070874023982 6.743380973609104
416 149.80769 2.112087 2.4142 VUDS 5100818163 25.306 25.274 24.95 0 0.23809871924228998 4686332891.59 2062396906.84 6.250941888147787 12.569390703902599 7.904756043084987
417 149.81029 2.110961 2.2133 VUDS 5100818194 24.879 24.583 23.983 0 0.19721306347835243 11969634258.1 3980682812.58 8.144231114558357 29.385577824724916 10.369550204884831
418 149.8114 2.110924 2.2797 VUDS 5100818196 25.389 25.118 24.949 0 0.043791847215721776 11936054754.1 5506780566.2 4.383225290032638 14.059155384454723 6.413272211072595
419 149.8639 2.110218 2.426 VUDS 5100818370 25.012 24.846 24.909 0 0.7952511739071934 5366600677.75 2452693061.5 12.85051679943922 21.13705953485844 15.512274831215802
420 149.88523 2.09962 2.4477 VUDS 5100819629 25.377 24.985 24.551 0 0.14981954164591613 131695665079.0 25947494859.7 6.2824658092520735 30.854011956346277 9.828286606356198
421 149.77879 2.101985 2.3166 VUDS 5100819730 24.95 24.969 24.945 0 0.06570574531313125 1194540486.52 596599697.169 4.743790356626865 6.455788680654841 5.7173101592571465
422 149.79351 2.099976 2.3065 VUDS 5100820103 24.919 24.569 24.489 0 0.1345373900268898 5260492422.7 1937690282.67 9.63604752742806 19.863635404783203 11.596135821559914
423 149.83092 2.09203 2.2132 VUDS 5100820904 24.714 24.38 24.248 0 0.1219016565043261 4385041761.19 2211915946.33 7.007408608846976 13.935510995986919 8.966150446131556
424 149.89002 2.091076 2.5177 VUDS 5100821369 24.145 24.022 23.837 0 0.10888476266217008 9687263576.6 3466321675.07 14.652802951545798 33.02622609683634 18.11916891768692
425 149.84656 2.089151 2.2129 VUDS 5100821639 24.536 24.299 24.032 0 0.049369087359484254 6455752957.32 2269146740.07 9.398478585984522 22.302023274812665 11.40319703900264
426 149.77688 2.082293 2.1958 VUDS 5100822200 24.211 23.902 23.768 0 0.10862416852072024 15414154537.2 6224212017.47 11.44854929040736 34.16009639236818 14.968644630848692
427 149.81135 2.068911 2.2918 VUDS 5100824484 24.802 24.091 23.718 0 0.10345707624590922 13296294023.4 3982636297.42 19.961232393197722 43.63974078346752 23.658197100113856
428 149.87516 2.067372 2.2155 VUDS 5100824669 24.613 24.065 23.808 0 0.07622243239935866 19674796859.8 6586881945.88 10.207146673756355 36.101490512984384 13.02997276244045
429 149.78954 2.066267 2.2407 VUDS 5100824982 24.822 24.645 24.436 0 0.05106223111308579 4447545573.22 2268662132.55 5.99222911523227 11.706343775079194 7.645270085747681
430 149.85441 2.063404 2.1984 VUDS 5100825294 25.04 24.812 24.727 0 0.11643168870790872 6538028692.5 2966714944.85 5.094746136558929 13.266801856194393 7.2292837229471285
431 150.40433 2.167413 2.213 VUDS 5100962101 24.403 24.209 24.029 0 0.23867333522030795 7065295055.23 3414074463.66 12.5450437734349 23.928116048859046 15.745943993922355
432 150.3584 2.280368 2.3285 VUDS 5100970554 25.206 25.073 25.03 1 0.1456632923564064 1172705765.95 541219654.639 4.474887825812193 6.440590090139273 5.334041035326494
433 150.29426 2.275004 2.4245 VUDS 5100970986 25.827 25.37 25.093 1 0.25034157458408046 445101709.734 238742713.199 5.299811364891938 6.605910950704258 6.334850203662762
434 150.32605 2.264997 2.1509 VUDS 5100972674 24.398 24.16 24.083 1 0.10481781523790812 4512020680.89 1848261984.22 8.331169957704228 16.44661706036575 10.196767499782423
435 150.29822 2.2459 2.146 VUDS 5100974743 24.596 24.458 24.431 1 0.1148386173711181 3100556978.78 1580320890.11 5.904094134756556 9.507034752674253 7.4856586865888275
436 150.30024 2.246251 2.4736 VUDS 5100974753 24.407 24.017 23.836 1 0.08833549958923151 6263524089.97 1765143176.19 15.123861331832554 32.577580683027044 17.63615296707746
437 150.36527 2.243684 2.5834 VUDS 5100975910 24.699 24.216 24.109 1 0.12552876874978608 7378304545.73 3178926991.95 9.648337371696739 24.78386251978034 13.206804652768474
438 150.29764 2.176849 2.4522 VUDS 5100986097 25.231 24.757 24.625 1 0.1363854697844719 8108994586.03 3917443173.36 6.054908722266576 16.961655424710948 8.279434296048198
